sku,store,soh,qoo,ads,lead_time,unit_price
MX-0048,Ludhiana,16,0,5.6,7,3999
MX-0048,Agra,63,0,5.7,7,3999
MX-0048,Nashik,86,0,4.6,7,3999
MX-0048,Meerut,17,6,1.1,,3999
,Rajkot,29,20,3.1,5,3999
MX-0048,Varanasi,325,0,6.9,21,3999
MX-0048,Amritsar,111,29,3.3,10,3999
MX-0048,Noida,220, 95 ,7.4,21,3999
MX-0048,Noida,220, 95 ,7.4,21,3999
MX-0048,Gurugram,21,104,6.2,21,3999
MX-0048,Coimbatore,23,-14,2.6,7,3999
MX-0048,Madurai,5,0,0.8,10,3999
MX-0048,Guwahati,157,0,7.2,10,3999
MX-0048,Mumbai City Mall, 163 ,65,7.7,7,3999
MX-0048,Delhi City Mall,220,0,5.8,14,3999
MX-0048,Bengaluru City Mall,37,0,4.9,7,3999
MX-0048,Hyderabad City Mall,9,0,4.3,10,3999
MX-0048,Chennai City Mall,78,0,7.7,7,3999
MX-0048,Kolkata City Mall,49,0,6.8,10,3999
MX-0048,Pune City Mall,3,0,7.4,7,3999
MX-0048,Ahmedabad City Mall,150,0,5.1,14,3999
MX-0048,Jaipur City Mall,147,0,7.2,14,N/A
MX-0048,Lucknow City Mall,29,73,5.3,14,3999
MX-0048,Surat City Mall,220,0,7.1,10,3999
MX-0048,Indore City Mall,15,0,4.6,7,3999
MX-0048,Nagpur City Mall, 55 ,77,7.0,21,3999
MX-0048,Kochi City Mall,243,0,7.2,10,3999
MX-0048,Chandigarh City Mall,16,0,6.5,5,3999
MX-0048,Bhopal City Mall,31,0,7.8,7,3999
MX-0048,Patna City Mall,4,0,6.7,21,3999
MX-0048,Vadodara City Mall,89,0,3.3,14,3999
MX-0048,Ludhiana City Mall,110,0,7.7,5,3999
MX-0048,Agra City Mall,55,26,3.5,7,3999
MX-0049,Mumbai,0,0,1.8,10,1999
MX-0049,Delhi,15,0,1.5,7,1999
MX-0049,Bengaluru,0,6,0.5,14,1999
MX-0049,Hyderabad,96,0,6.8,5,1999
MX-0049,Chennai,67,26,6.1,7,1999
MX-0049,Kolkata,266,0,7.9,21,1999
MX-0049,Pune,39,11,5.3,5,1999
MX-0049,Ahmedabad,13,34,2.6,10,1999
MX-0049,Jaipur,93,0,2.8,14 days,1999
MX-0049,Lucknow,120,0,5.4,7,1999
MX-0049,Surat,27.5,0,6.4,10,1999
MX-0049,Indore,4,0,0.4,7,1999
MX-0049,Nagpur,25,0,1.3,14,1999
MX-0049,Kochi, 110 ,0,2.5,21,1999
MX-0049,Chandigarh,7,0,0.9,5,1999
MX-0049,Bhopal,18,62,4.1,14,1999
MX-0049,Patna,13,0,0.7,7,1999
MX-0049,Vadodara,2,1,0.3,10,1999
MX-0049,Ludhiana,57,0,4.6,7,1999
MX-0049,Agra,16,0,7.4,7,1999
MX-0049,Nashik,63,0,4.6,10,1999
MX-0049,Meerut,122,0,7.3,14,1999
MX-0049,Rajkot,51,0,4.0,5,1999
MX-0049,Varanasi,41,0,5.0,7,1999
MX-0049,Amritsar,57,8,1.4,14,1999
MX-0049,Noida,10,3,1.1,5,1999
MX-0049,Gurugram,133,32,3.6,14,1999
MX-0049,Coimbatore,16,0,1.3,10,1999
MX-0049,Madurai,74,0,3.2,7,1999
MX-0049,Guwahati,51,25,2.9,7,1999
MX-0049,Mumbai City Mall,204,0,5.1,21,1999
MX-0049,Delhi City Mall,42,0,5.1,14,1999
MX-0049,Bengaluru City Mall,3,2,0.4,7,1999
MX-0049,Hyderabad City Mall,39,0,4.4,5,1999
MX-0049,Chennai City Mall,0,0,1.0,7,1999
MX-0049,Kolkata City Mall,7,0,0.5,5,1999
MX-0049,Pune City Mall,24,0,2.9,5,1999
MX-0049,Ahmedabad City Mall,41,0,2.8,5,1999
MX-0049,Jaipur City Mall,47,26,3.5,10,1999
MX-0049,Lucknow City Mall,27,10,1.8,7,1999
MX-0049,Surat City Mall,58,44,5.1,10,1999
MX-0049,Indore City Mall,61,84,6.2,14,1999
MX-0049,Nagpur City Mall,204,0,5.3,14,1999
MX-0049,Kochi City Mall,105,136,5.8,21,1999
MX-0049,Chandigarh City Mall,117,33,7.2,,1999
MX-0049,Bhopal City Mall,60,0,2.2,10,1999
MX-0049,Patna City Mall,(9),0,3.6,7,1999
MX-0049,Vadodara City Mall,18,0,,5,N/A
MX-0049,Ludhiana City Mall,12,-4,0.6,7,1999
MX-0049,Agra City Mall,24,32,1.7,14,1999
MX-0050,Mumbai,17,6,0.8,10,199
MX-0050,Delhi,1,0,0.7,5,199
MX-0050,Bengaluru,5,0,0.5,5,199
MX-0050,Hyderabad,9,0,0.5,14,199
MX-0050,Chennai,46,0,3.2,14,199
MX-0050,Kolkata,1,0,0.7,7,199
MX-0050,Pune,108,0,3.8,10,199
MX-0050,Ahmedabad,37,0,3.3,7,199
MX-0050,Jaipur,14,0,0.5,21,199
MX-0050,Lucknow,260,0,7.1,14,199
MX-0050,Surat,21,0,1.3,5,199
MX-0050,Indore,4,12,0.5,21,199
MX-0050,Nagpur,26,0,3.6,7,199
MX-0050,Kochi,30.5,0,2.6,5,199
MX-0050,Chandigarh,56,0,0.8,21,199
MX-0050,Bhopal,328,0,5.8,21,199
MX-0050,Patna,155,0,6.4,14,199
MX-0050,Vadodara,12,0,1.0,21,199
MX-0050,Ludhiana,8,0,0.6,14,199
MX-0050,Agra,89,42,2.3,14,199
MX-0050,Nashik,64,0,4.6,10,199
MX-0050,Meerut,17,0,0.9,7,199
MX-0050,Rajkot,5,0,0.2,14,199
MX-0050,Rajkot,5,0,0.2,14,199
,Varanasi,34,22,4.9,5,199
MX-0050,Amritsar,51,0,6.8,7,199
MX-0050,Noida,14,8,0.4,21,199
MX-0050,Gurugram,76,0,4.5,7,199
MX-0050,Coimbatore,157,0,6.8,14,199
MX-0050,Madurai,3,3,0.3,10,199
MX-0050,Guwahati,96,0,6.9,5,199
MX-0050,Mumbai City Mall,279,0,4.0,21,199
MX-0050,Delhi City Mall,64,0,2.5,21,199
MX-0050,Bengaluru City Mall,73,0,5.1,5,199
MX-0050,Hyderabad City Mall, 4 ,7,2.8,7,199
MX-0050,Chennai City Mall,75,56,2.5,21,199
MX-0050,Kolkata City Mall,25,0,2.6,14,199
MX-0050,Pune City Mall,7,0,7.6,10,199
MX-0050,Ahmedabad City Mall,24,91,6.7,14 days,199
MX-0050,Jaipur City Mall,163,0,7.8,14,199
MX-0050,Lucknow City Mall,38,0,7.3,7,199
MX-0050,Surat City Mall,19,0,1.8,21,199
MX-0050,Indore City Mall,216,0,3.6,21,199
MX-0050,Nagpur City Mall,175,0,3.7,14,199
MX-0050,Kochi City Mall,112,41,3.8,21,199
MX-0050,Chandigarh City Mall,486,0,6.9,21,199
MX-0050,Bhopal City Mall,87,17,5.5,7,199
MX-0050,Patna City Mall,122,31,5.8,10,199
MX-0050,Vadodara City Mall,26,39,5.3,7,199
MX-0050,Ludhiana City Mall,5,10,1.2,7,199
MX-0050,Agra City Mall,8,18,3.0,10,199
MX-0051,Mumbai,8,0,0.3,10,999
MX-0051,Delhi,113,0,6.1,10,999
MX-0051,Bengaluru,120,0,6.6,21,999
MX-0051,Hyderabad,3,0,0.6,5,999
MX-0051,Chennai,44,0,5.0,10,999
MX-0051,Kolkata,4,0,4.4,5,999
MX-0051,Pune,33,0,1.7,21,N/A
MX-0051,Ahmedabad, 80 ,0,5.7,5,999
MX-0051,Jaipur,21,0,0.8,21,999
MX-0051,Lucknow,190,0,3.7,21,999
MX-0051,Surat,125,55,7.5,7,999
MX-0051,Indore,33,0,6.1,5,999
MX-0051,Nagpur,127,0,8.0,21,999
MX-0051,Kochi,161,0,7.3,7,999
MX-0051,Chandigarh,52,44,2.8,14,999
MX-0051,Bhopal,7,0,1.8,5,999
MX-0051,Patna,1.5,0,5.8,7,999
MX-0051,Vadodara,6,0,0.3,,999
MX-0051,Ludhiana,3,0,3.0,7,999
MX-0051,Agra,6,-4,5.5,5,999
MX-0051,Nashik,8,0,1.7,5,999
MX-0051,Meerut,0,0,1.5,7,999
MX-0051,Rajkot,50,30,4.9,5,999
MX-0051,Varanasi,190,0,5.7,14,999
MX-0051,Amritsar,95,0,1.4,21,999
MX-0051,Noida,99,0,4.5,7,999
MX-0051,Gurugram,19,0,2.7,21,999
MX-0051,Coimbatore,45,0,3.3,5,999
MX-0051,Madurai,177, 43 ,7.9,7,999
MX-0051,Guwahati,0,0,0.2,7,999
MX-0051,Mumbai City Mall,199, 57 ,,10,999
MX-0051,Delhi City Mall,11,0,1.8,7,999
MX-0051,Bengaluru City Mall,77,33,2.5,14,999
MX-0051,Hyderabad City Mall,229,0,4.6,21,999
MX-0051,Chennai City Mall,78,0,4.7,14,999
MX-0051,Kolkata City Mall,-7,35,5.2,5,999
MX-0051,Pune City Mall,31,0,0.8,14,999
MX-0051,Ahmedabad City Mall,25,0,0.5,21,999
MX-0051,Jaipur City Mall,40,0,6.4,5,999
MX-0051,Lucknow City Mall,28,0,1.4,7,999
MX-0051,Surat City Mall,36,0,2.2,5,999
MX-0051,Indore City Mall,17,0,1.7,21,999
MX-0051,Nagpur City Mall, 27 ,0,5.5,5,999
MX-0051,Kochi City Mall,65,0,3.0,7,999
MX-0051,Chandigarh City Mall,5,1,0.4,7,999
MX-0051,Bhopal City Mall,213,0,6.1,14,999
MX-0051,Patna City Mall,114,0,2.9,21,999
MX-0051,Vadodara City Mall,75,0,6.5,10,999
MX-0051,Ludhiana City Mall,6,0,1.2,7,999
MX-0051,Agra City Mall,111,107,5.8,21,999
MX-0052,Mumbai,14,0,7.5,5,499
MX-0052,Delhi,93,0,5.0,10,499
MX-0052,Bengaluru,60,0,6.8,21,499
MX-0052,Hyderabad,9,0,1.6,5,499
MX-0052,Chennai,274,0,7.0,21,499
MX-0052,Kolkata,9,0,1.1,14,499
MX-0052,Pune, 2 ,4,1.2,7,499
MX-0052,Ahmedabad,70,20,2.6,10,499
MX-0052,Jaipur,69,0,4.9,7,499
MX-0052,Lucknow,134,0,5.5,14,499
MX-0052,Surat,89,97,5.8,14,499
MX-0052,Indore,63,0,3.9,10,499
MX-0052,Nagpur,102,0,3.6,10,499
MX-0052,Kochi,170,0,5.8,14,499
MX-0052,Chandigarh,68,0,4.9,5,499
MX-0052,Bhopal,114,0,3.0,21,N/A
MX-0052,Patna,95,0,4.8,14 days,499
MX-0052,Vadodara,6,0,0.6,21,499
MX-0052,Ludhiana,15,0,1.4,5,499
MX-0052,Agra,5.5,2,0.3,7,499
MX-0052,Agra,5.5,2,0.3,7,499
MX-0052,Nashik,117,117,6.6,21,499
MX-0052,Meerut,6,0,0.5,10,499
MX-0052,Rajkot,21,0,2.3,10,499
MX-0052,Varanasi,20,0,4.5,5,499
,Amritsar,31,0,1.5,7,499
MX-0052,Noida,42,0,3.0,5,499
MX-0052,Gurugram,8,0,1.4,7,499
MX-0052,Coimbatore,8,38,5.7,5,499
MX-0052,Madurai,185,0,7.3,14,499
MX-0052,Guwahati,40,22,2.3,7,499
MX-0052,Mumbai City Mall,23,0,3.4,14,499
MX-0052,Delhi City Mall,87,39,1.5,21,499
MX-0052,Bengaluru City Mall,30,17,4.2,10,499
MX-0052,Hyderabad City Mall,41,25,4.2,7,499
MX-0052,Chennai City Mall,197,0,3.0,21,499
MX-0052,Kolkata City Mall,49,0,6.9,10,499
MX-0052,Pune City Mall,15,45,2.2,21,499
MX-0052,Ahmedabad City Mall,19,0,2.4,5,499
MX-0052,Jaipur City Mall,217,55,7.5,10,499
MX-0052,Lucknow City Mall,148,63,4.7,21,499
MX-0052,Surat City Mall,23,-15,6.4,,499
MX-0052,Indore City Mall,18,0,1.4,7,499
MX-0052,Nagpur City Mall, 8 ,0,0.3,10,499
MX-0052,Kochi City Mall,98,0,6.8,7,499
MX-0052,Chandigarh City Mall,55,0,4.2,5,499
MX-0052,Bhopal City Mall,11,18,3.5,5,499
MX-0052,Patna City Mall,91,0,1.6,21,499
MX-0052,Vadodara City Mall,71,14,2.3,14,499
MX-0052,Ludhiana City Mall,26,0,2.2,14,499
MX-0052,Agra City Mall,102,0,4.3,14,499
MX-0053,Mumbai,47,0,5.7,7,499
MX-0053,Delhi,113,34,7.9,7,499
MX-0053,Bengaluru,10,0,6.5,5,499
MX-0053,Hyderabad,0,0,0.4,7,499
MX-0053,Chennai,113,57,4.9,10,499
MX-0053,Kolkata,28,6,0.7,14,499
MX-0053,Pune,177,0,7.2,10,499
MX-0053,Ahmedabad,63,0,6.7,7,499
MX-0053,Jaipur,131,45,7.3,10,499
MX-0053,Lucknow,102,0,4.0,14,499
MX-0053,Surat,132,0,5.6,10,499
MX-0053,Indore,3,0,4.4,10,499
MX-0053,Nagpur,2, 5 ,0.8,7,499
MX-0053,Kochi,22,0,,21,499
MX-0053,Chandigarh,13,41,4.8,10,499
MX-0053,Bhopal,11,0,0.7,10,499
MX-0053,Patna,181,0,5.3,21,499
MX-0053,Vadodara,81,0,4.8,10,499
MX-0053,Ludhiana,2,8,1.5,10,499
MX-0053,Agra,210,0,6.2,10,499
MX-0053,Nashik,67,0,2.7,21,499
MX-0053,Meerut,163,0,7.7,7,499
MX-0053,Rajkot,91.5,27,5.9,7,499
MX-0053,Varanasi,6,0,7.7,5,499
MX-0053,Amritsar,(2),34,2.2,14,N/A
MX-0053,Noida,16,0,3.3,14,499
MX-0053,Gurugram,36,0,7.4,5,499
MX-0053,Coimbatore,88,29,3.2,10,499
MX-0053,Madurai,336,0,7.7,14,499
MX-0053,Guwahati,129, 37 ,3.7,14,499
MX-0053,Mumbai City Mall,42,0,5.7,5,499
MX-0053,Delhi City Mall,47,0,4.0,7,499
MX-0053,Bengaluru City Mall,78,0,6.5,14,499
MX-0053,Hyderabad City Mall,84,14,5.1,5,499
MX-0053,Chennai City Mall,202,0,6.1,10,499
MX-0053,Kolkata City Mall,4,0,4.7,7,499
MX-0053,Pune City Mall,305,0,7.7,14,499
MX-0053,Ahmedabad City Mall,423,0,6.4,21,499
MX-0053,Jaipur City Mall,5,0,2.4,7,499
MX-0053,Lucknow City Mall,47, 14 ,2.8,5,499
MX-0053,Surat City Mall,30,58,7.0,7,499
MX-0053,Indore City Mall,9,0,0.9,10,499
MX-0053,Nagpur City Mall,77,0,4.7,5,499
MX-0053,Kochi City Mall,39,18,2.1,10,499
MX-0053,Chandigarh City Mall,354,0,7.9,21,499
MX-0053,Bhopal City Mall,119,0,3.4,21 days,499
MX-0053,Patna City Mall,34,0,3.1,7,499
MX-0053,Vadodara City Mall,165,58,6.3,14,499
MX-0053,Ludhiana City Mall,82,0,6.6,5,499
MX-0053,Agra City Mall,47,0,3.4,5,499
MX-0054,Mumbai, 186 ,54,7.3,10,499
MX-0054,Delhi,30,0,2.0,10,499
MX-0054,Bengaluru, 11 ,0,7.9,10,499
MX-0054,Hyderabad,86,0,3.5,10,499
MX-0054,Chennai,307,175,6.2,21,499
MX-0054,Kolkata,249,0,3.8,21,499
MX-0054,Pune,16,9,1.0,7,499
MX-0054,Ahmedabad,34,88,5.2,14,499
MX-0054,Jaipur,196,0,3.7,21,499
MX-0054,Lucknow,38,0,7.0,5,499
MX-0054,Surat,18,5,0.9,7,499
MX-0054,Indore,266,-9,5.9,21,499
MX-0054,Nagpur,224,0,7.0,14,499
MX-0054,Kochi,120,0,2.6,,499
MX-0054,Chandigarh,75,0,4.8,10,499
MX-0054,Bhopal,64,0,7.5,10,499
MX-0054,Patna,225,0,4.0,21,499
MX-0054,Patna,225,0,4.0,21,499
MX-0054,Vadodara,494,0,7.3,21,499
MX-0054,Ludhiana,15,0,0.8,10,499
MX-0054,Agra,7,0,0.6,21,499
MX-0054,Nashik,108,0,6.6,5,499
MX-0054,Meerut,111,0,3.5,10,499
MX-0054,Rajkot,32,52,5.6,10,499
MX-0054,Varanasi,6,0,0.2,21,499
MX-0054,Amritsar,43,0,5.1,7,499
,Noida,92.5,23,3.7,10,499
MX-0054,Gurugram,34,0,2.4,5,499
MX-0054,Coimbatore,108,39,7.2,5,499
MX-0054,Madurai,73,0,1.7,14,499
MX-0054,Guwahati,104, 40 ,4.6,7,499
MX-0054,Mumbai City Mall,0,0,4.4,5,499
MX-0054,Delhi City Mall,135,44,5.7,10,499
MX-0054,Bengaluru City Mall,4,19,4.0,5,499
MX-0054,Hyderabad City Mall,3,10,1.7,7,N/A
MX-0054,Chennai City Mall,18,64,4.2,14,499
MX-0054,Kolkata City Mall,17,0,5.3,7,499
MX-0054,Pune City Mall,4,0,0.5,14,499
MX-0054,Ahmedabad City Mall,19,0,2.2,10,499
MX-0054,Jaipur City Mall,112,0,1.8,21,499
MX-0054,Lucknow City Mall,10,54,5.9,10,499
MX-0054,Surat City Mall,22,0,0.8,21,499
MX-0054,Indore City Mall,222,0,5.5,14,499
MX-0054,Nagpur City Mall,67,0,3.0,10,499
MX-0054,Kochi City Mall,103,0,4.4,7,499
MX-0054,Chandigarh City Mall, 35 ,24,5.2,5,499
MX-0054,Bhopal City Mall,2,0,2.1,5,499
MX-0054,Patna City Mall,66,0,,5,499
MX-0054,Vadodara City Mall,59,70,4.1,14,499
MX-0054,Ludhiana City Mall,112,0,5.5,10,499
MX-0054,Agra City Mall,15,16,6.9,5,499
MX-0055,Mumbai,280,0,7.1,14,1999
MX-0055,Delhi,261,0,7.1,14,1999
MX-0055,Bengaluru,57,0,4.2,10,1999
MX-0055,Hyderabad,324,0,7.2,21,1999
MX-0055,Chennai,20,6,0.9,7,1999
MX-0055,Kolkata,3,0,4.2,7,1999
MX-0055,Pune,34,0,0.8,21,1999
MX-0055,Ahmedabad,104,39,2.4,14,1999
MX-0055,Jaipur,204,89,4.9,14,1999
MX-0055,Lucknow,128,68,6.4,21,1999
MX-0055,Surat,138,0,2.5,21,1999
MX-0055,Indore,171,83,6.5,10,1999
MX-0055,Nagpur,30,0,0.8,14,1999
MX-0055,Kochi,-8,0,0.6,14,1999
MX-0055,Chandigarh,4,0,1.0,5,1999
MX-0055,Bhopal,60,55,4.1,21,1999
MX-0055,Patna,5,0,2.6,7,1999
MX-0055,Vadodara,8,5,0.5,10,1999
MX-0055,Ludhiana,11,0,1.0,7,1999
MX-0055,Agra, 242 ,118,5.4,21,1999
MX-0055,Nashik,49,0,7.4,21,1999
MX-0055,Meerut,73,0,6.3,5,1999
MX-0055,Rajkot,4,0,2.4,7,1999
MX-0055,Varanasi,2,0,4.8,5,1999
MX-0055,Amritsar,17,0,7.7,10 days,1999
MX-0055,Noida,363,0,5.3,21,1999
MX-0055,Gurugram,72,0,3.4,7,1999
MX-0055,Coimbatore,27,0,1.9,5,1999
MX-0055,Madurai,40.5,0,1.9,7,1999
MX-0055,Guwahati,167,0,3.7,21,1999
MX-0055,Mumbai City Mall,40,0,2.7,7,1999
MX-0055,Delhi City Mall,52,0,7.5,7,1999
MX-0055,Bengaluru City Mall,35,-12,1.2,14,1999
MX-0055,Hyderabad City Mall,9,0,1.4,10,1999
MX-0055,Chennai City Mall,133,0,5.0,10,1999
MX-0055,Kolkata City Mall,178,0,7.5,14,1999
MX-0055,Pune City Mall,44,0,1.4,,1999
MX-0055,Ahmedabad City Mall,31,6,0.7,21,1999
MX-0055,Jaipur City Mall,24,0,2.2,14,1999
MX-0055,Lucknow City Mall,47,0,2.6,10,1999
MX-0055,Surat City Mall,0,0,0.3,5,1999
MX-0055,Indore City Mall,38,0,4.5,14,1999
MX-0055,Nagpur City Mall,33,0,5.4,5,N/A
MX-0055,Kochi City Mall,94,24,4.4,10,1999
MX-0055,Chandigarh City Mall,0,12,3.1,5,1999
MX-0055,Bhopal City Mall,130,0,2.1,21,1999
MX-0055,Patna City Mall,59,44,7.5,5,1999
MX-0055,Vadodara City Mall, 1 ,0,0.8,7,1999
MX-0055,Ludhiana City Mall,25,0,5.3,7,1999
MX-0055,Agra City Mall,74,34,5.4,7,1999
MX-0056,Mumbai,107,15,6.6,5,3999
MX-0056,Delhi,14,0,0.5,21,3999
MX-0056,Bengaluru,50,0,4.3,7,3999
MX-0056,Hyderabad,80,0,5.5,5,3999
MX-0056,Chennai,41,16,1.3,10,3999
MX-0056,Kolkata,20,63,6.1,10,3999
MX-0056,Pune, 64 ,0,3.0,7,3999
MX-0056,Ahmedabad,36,0,1.4,10,3999
MX-0056,Jaipur,419,0,8.0,21,3999
MX-0056,Lucknow, 43 ,12,0.9,21,3999
MX-0056,Surat,166,0,2.8,21,3999
MX-0056,Indore,46,0,3.4,14,3999
MX-0056,Nagpur,139,0,6.3,10,3999
MX-0056,Kochi,108,0,7.9,7,3999
MX-0056,Kochi,108,0,7.9,7,3999
MX-0056,Chandigarh,47,0,7.2,7,3999
MX-0056,Bhopal,62,0,4.4,7,3999
MX-0056,Patna,67,18,2.0,10,3999
MX-0056,Vadodara,91,34,6.5,7,3999
MX-0056,Ludhiana,50,0,7.8,7,3999
MX-0056,Agra,13,0,4.3,14,3999
MX-0056,Nashik, 43 ,0,2.1,7,3999
MX-0056,Meerut,49, 30 ,5.3,5,3999
MX-0056,Rajkot,95,0,3.5,10,3999
MX-0056,Varanasi,25,15,0.9,14,3999
MX-0056,Amritsar,9,0,3.4,10,3999
MX-0056,Noida,171,0,7.6,10,3999
,Gurugram, 83 ,0,2.8,21,3999
MX-0056,Coimbatore,39,0,2.6,5,3999
MX-0056,Madurai,68,0,7.4,5,3999
MX-0056,Guwahati,70,0,,7,3999
MX-0056,Mumbai City Mall,345,0,6.1,21,3999
MX-0056,Delhi City Mall,40.5,0,2.2,10,3999
MX-0056,Bengaluru City Mall,16,0,4.9,7,3999
MX-0056,Hyderabad City Mall,109,0,6.6,14,3999
MX-0056,Chennai City Mall,113,0,2.5,14,3999
MX-0056,Kolkata City Mall,156,0,7.1,14,3999
MX-0056,Pune City Mall,82,0,4.8,14,3999
MX-0056,Ahmedabad City Mall,81,0,3.7,10,3999
MX-0056,Jaipur City Mall,214,0,7.3,10,3999
MX-0056,Lucknow City Mall,61,0,5.8,7,3999
MX-0056,Surat City Mall,10,0,4.2,10,3999
MX-0056,Indore City Mall,101,34,6.0,7,3999
MX-0056,Nagpur City Mall,70,0,1.5,14,3999
MX-0056,Kochi City Mall,280,81,6.0,14,3999
MX-0056,Chandigarh City Mall,118,0,4.4,10,3999
MX-0056,Bhopal City Mall,55,0,5.0,10,3999
MX-0056,Patna City Mall,75,17,2.5,10,3999
MX-0056,Vadodara City Mall,459,0,7.8,21,3999
MX-0056,Ludhiana City Mall, 146 ,0,7.3,10,3999
MX-0056,Agra City Mall,187,0,4.4,14,3999
MX-0057,Mumbai,50,0,4.9,7,499
MX-0057,Delhi,45,0,1.7,21,N/A
MX-0057,Bengaluru,(3),82,6.6,10,499
MX-0057,Hyderabad,9,-12,0.4,10 days,499
MX-0057,Chennai,83,0,2.2,14,499
MX-0057,Kolkata,20,0,1.6,5,499
MX-0057,Pune,26,0,1.8,14,499
MX-0057,Ahmedabad,65,0,5.0,5,499
MX-0057,Jaipur,32,0,6.7,7,499
MX-0057,Lucknow,112,0,2.4,,499
MX-0057,Surat,127,0,6.6,21,499
MX-0057,Indore,101,0,6.9,7,499
MX-0057,Nagpur,87,0,4.9,14,499
MX-0057,Kochi,79,58,6.7,7,499
MX-0057,Chandigarh,118,0,7.5,14,499
MX-0057,Bhopal,3,0,1.2,14,499
MX-0057,Patna,88,0,4.3,10,499
MX-0057,Vadodara,15,0,1.0,5,499
MX-0057,Ludhiana,458,0,7.5,21,499
MX-0057,Agra,53,15,1.4,14,499
MX-0057,Nashik,15,14,3.0,5,499
MX-0057,Meerut,103,0,6.9,14,499
MX-0057,Rajkot,73,0,2.4,14,499
MX-0057,Varanasi,118,0,4.9,14,499
MX-0057,Amritsar,24,0,1.1,10,499
MX-0057,Noida,8,0,1.0,5,499
MX-0057,Gurugram,154,166,6.6,21,499
MX-0057,Coimbatore,60,8,2.8,7,499
MX-0057,Madurai,128,0,7.1,7,499
MX-0057,Guwahati,15,41,3.2,10,499
MX-0057,Mumbai City Mall,79,0,6.2,5,499
MX-0057,Delhi City Mall,7,0,7.3,10,499
MX-0057,Bengaluru City Mall,16,0,7.3,5,499
MX-0057,Hyderabad City Mall,64,0,5.2,7,499
MX-0057,Chennai City Mall,3.5,0,0.3,10,499
MX-0057,Kolkata City Mall,8,81,6.7,10,499
MX-0057,Pune City Mall,11,0,4.4,5,499
MX-0057,Ahmedabad City Mall,15,0,2.5,5,499
MX-0057,Jaipur City Mall,10,0,3.1,21,499
MX-0057,Lucknow City Mall,168,0,7.4,14,499
MX-0057,Surat City Mall,207,0,6.3,10,499
MX-0057,Indore City Mall,197,0,4.5,14,499
MX-0057,Nagpur City Mall,177,0,6.5,10,499
MX-0057,Kochi City Mall,76,0,6.3,5,499
MX-0057,Chandigarh City Mall,45,0,1.7,14,499
MX-0057,Bhopal City Mall,2,0,4.9,7,499
MX-0057,Patna City Mall,71,0,6.0,14,499
MX-0057,Vadodara City Mall,53,0,3.1,7,499
MX-0057,Ludhiana City Mall,33,0,7.4,5,499
MX-0057,Agra City Mall,64,0,1.4,14,499
MX-0058,Mumbai,70,30,1.1,21,3999
MX-0058,Delhi, 68 ,0,7.7,5,3999
MX-0058,Bengaluru,3,0,1.1,7,3999
MX-0058,Hyderabad,121,58,6.5,7,3999
MX-0058,Chennai,87,41,7.6,5,3999
MX-0058,Kolkata,40,20,3.2,14,3999
MX-0058,Pune, 27 ,0,1.2,14,3999
MX-0058,Ahmedabad,53,0,2.7,7,3999
MX-0058,Jaipur,28,0,1.2,10,3999
MX-0058,Lucknow,229,99,7.6,14,3999
MX-0058,Surat,19,0,3.6,5,N/A
MX-0058,Surat,19,0,3.6,5,N/A
MX-0058,Indore,16,0,7.1,5,3999
MX-0058,Nagpur,4,0,,7,3999
MX-0058,Kochi,142,0,2.3,21,3999
MX-0058,Chandigarh, 161 ,36,7.0,7,3999
MX-0058,Bhopal, 46 ,0,3.6,14,3999
MX-0058,Patna,104,0,3.2,21,3999
MX-0058,Vadodara,61,0,3.8,14,3999
MX-0058,Ludhiana,38,0,4.4,5,3999
MX-0058,Agra,113,0,6.9,5,3999
MX-0058,Nashik,40,0,4.8,7,3999
MX-0058,Meerut,58,64,6.5,21,3999
MX-0058,Rajkot,10,0,2.3,7,3999
MX-0058,Varanasi,60,34,5.0,5,3999
MX-0058,Amritsar,24,-5,1.6,7,3999
MX-0058,Noida,463,0,7.1,21,3999
MX-0058,Gurugram,8,0,4.0,10,3999
,Coimbatore,174,74,4.0,14,3999
MX-0058,Madurai,7,0,3.9,21,3999
MX-0058,Guwahati,188,0,4.1,14,3999
MX-0058,Mumbai City Mall,0,0,0.2,14,3999
MX-0058,Delhi City Mall,134,0,5.9,10,3999
MX-0058,Bengaluru City Mall,117,16,3.5,,3999
MX-0058,Hyderabad City Mall,102,0,4.1,21,3999
MX-0058,Chennai City Mall, 192 ,76,5.8,10,3999
MX-0058,Kolkata City Mall,36,0,0.8,21,3999
MX-0058,Pune City Mall,97,0,5.5,7,3999
MX-0058,Ahmedabad City Mall,22.5,0,1.4,7,3999
MX-0058,Jaipur City Mall,11,0,6.5,7,3999
MX-0058,Lucknow City Mall,0,0,3.2,7,3999
MX-0058,Surat City Mall,44,6,3.1,5,3999
MX-0058,Indore City Mall,(5),0,3.3,21,3999
MX-0058,Nagpur City Mall,4,3,0.9,5,3999
MX-0058,Kochi City Mall, 19 ,0,3.1,14,3999
MX-0058,Chandigarh City Mall,189,40,5.9,10,3999
MX-0058,Bhopal City Mall,53,67,7.2,7,3999
MX-0058,Patna City Mall, 62 ,0,2.0,10,3999
MX-0058,Vadodara City Mall,41,0,2.3,10,3999
MX-0058,Ludhiana City Mall,15,0,1.5,5,3999
MX-0058,Agra City Mall,62,0,2.9,7,3999
MX-0059,Mumbai,67,43,2.0,21,499
