Article,Branch,Qty On Hand,Open PO,run_rate,replenishment_days,Rate,Style,Colour,Size
FW-COUR-TAN-UK7,Varanasi Store,71,0,,14,"₹3,499",Court Classic,TAN,UK7
FW-COUR-TAN-UK7,Amritsar Store, 42 ,0,2.1,21,"₹3,499",Court Classic,TAN,UK7
FW-COUR-TAN-UK7,Noida Store,81,38,1.5,21,"Rs. 3,499",Court Classic,TAN,UK7
FW-COUR-TAN-UK7,Gurugram Store, 178 ,64,2.9,21,3499,Court Classic,TAN,UK7
FW-COUR-TAN-UK7,Coimbatore Store,136,-1,2.1,21,"3,499.00",Court Classic,TAN,UK7
,Madurai Store,116,0,1.7,21,3499,Court Classic,TAN,UK7
FW-COUR-TAN-UK7,Guwahati Store,1,3,0.3,21,3499,Court Classic,TAN,UK7
FW-COUR-TAN-UK8,Mumbai Store,4,0,0.3,14,2299,Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Delhi Store,49,0,2.3,14,"Rs. 2,299",Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Bengaluru Store,34,0,2.6,21,"₹2,299",Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Hyderabad Store,78,0,1.8,14,2299,Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Chennai Store, 6 ,0,0.7,10,2299,Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Kolkata Store,4,0,0.3,21,2299,Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Pune Store,3,1,0.2,10,"Rs. 2,299",Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Ahmedabad Store,17,0,1.1,10,2299,Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Jaipur Store,3,0,1.1,14,2299,Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Lucknow Store,23,0,2.4,21,"Rs. 2,299",Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Surat Store,45,0,1.2,21,"Rs. 2,299",Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Indore Store,39,0,2.0,10,"2,299.00",Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Nagpur Store,105,0,3.0,14,N/A,Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Kochi Store,20,0,0.5,21,"Rs. 2,299",Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Chandigarh Store,9,0,0.8,10,"₹2,299",Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Bhopal Store,8,0,0.5,10,2299,Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Patna Store,0,0,1.5,10,"₹2,299",Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Vadodara Store,53,0,2.4,14,"₹2,299",Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Ludhiana Store,29,0,2.4,14,"₹2,299",Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Agra Store,89.5,0,3.0,10,2299,Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Nashik Store,7,0,0.2,14,2299,Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Meerut Store,32,0,1.3,14,2299,Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Rajkot Store,106,24,2.8,14,2299,Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Varanasi Store,28,11,1.0,10,2299,Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Amritsar Store,22,0,1.7,,"₹2,299",Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Noida Store,8,0,0.2,14,2299,Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Gurugram Store,26,0,1.9,21 days,"2,299.00",Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Coimbatore Store,74,0,1.3,21,2299,Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Madurai Store,9,0,0.4,10,"2,299.00",Court Classic,TAN,UK8
FW-COUR-TAN-UK8,Guwahati Store, 18 ,0,0.9,21,2299,Court Classic,TAN,UK8
FW-COUR-TAN-UK9,Mumbai Store, 56 ,0,1.8,14,"Rs. 4,999",Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Delhi Store,22,0,1.3,10,4999,Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Bengaluru Store,18,0,1.5,10,4999,Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Hyderabad Store,17,0,1.4,21,"Rs. 4,999",Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Chennai Store,0,0,0.2,14,4999,Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Kolkata Store,25,0,1.2,10,4999,Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Pune Store,48,0,2.7,10,4999,Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Ahmedabad Store,28,0,2.1,14,"₹4,999",Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Jaipur Store, 89 ,0,2.8,10,4999,Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Lucknow Store,0,51,2.7,14,"₹4,999",Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Surat Store,85,0,2.6,10,4999,Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Indore Store,7,0,1.8,10,4999,Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Nagpur Store,0,0,1.2,21,4999,Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Kochi Store,28,9,1.7,10,"₹4,999",Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Chandigarh Store,8,0,0.5,14,4999,Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Bhopal Store,52,0,2.3,10,"₹4,999",Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Patna Store,83,21,2.7,10,"Rs. 4,999",Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Vadodara Store,50,0,1.1,14,"Rs. 4,999",Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Ludhiana Store,12,0,0.4,10,"Rs. 4,999",Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Agra Store,25,34,2.5,21,"₹4,999",Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Nashik Store,28,0,1.6,21,"4,999.00",Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Meerut Store,25,0,1.8,14,4999,Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Rajkot Store,13,0,1.9,14,4999,Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Varanasi Store,17,0,0.7,21,"Rs. 4,999",Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Amritsar Store, 94 ,0,2.9,21,4999,Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Noida Store,41,0,1.4,21,"4,999.00",Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Gurugram Store,6,5,0.2,21,4999,Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Coimbatore Store,39,0,1.6,14,4999,Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Coimbatore Store,39,0,1.6,14,4999,Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Madurai Store,25,21,1.2,14,4999,Court Classic,TAN,UK9
FW-COUR-TAN-UK9,Guwahati Store,34,9,1.3,14,"4,999.00",Court Classic,TAN,UK9
FW-COUR-TAN-UK10,Mumbai Store,139,58,2.8,21,"₹1,499",Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Delhi Store,50,0,2.8,10,1499,Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Bengaluru Store,-7,0,2.6,14,1499,Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Hyderabad Store,34,0,0.7,21,1499,Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Chennai Store,2,12,0.9,14,"₹1,499",Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Kolkata Store,80,48,2.1,21,"Rs. 1,499",Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Pune Store,35,0,0.8,14,"Rs. 1,499",Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Ahmedabad Store,2,0,0.8,10,1499,Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Jaipur Store,21,-13,0.5,21,1499,Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Lucknow Store,54,0,2.0,14,1499,Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Surat Store,2,16,0.9,14,1499,Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Indore Store,15,0,2.6,10,N/A,Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Nagpur Store,50.5,0,2.1,14,"₹1,499",Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Kochi Store,30,0,2.7,10,1499,Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Chandigarh Store,82,49,2.7,14,"₹1,499",Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Bhopal Store,5,5,1.3,10,1499,Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Patna Store,42,8,,21,1499,Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Vadodara Store,64,0,1.6,14,1499,Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Ludhiana Store,22,0,1.6,10,1499,Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Agra Store,27,0,1.0,21,"₹1,499",Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Nashik Store,4,14,2.2,10,1499,Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Meerut Store,14,0,1.8,10,"₹1,499",Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Rajkot Store,13,0,0.8,10,1499,Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Varanasi Store, 44 ,0,1.9,21,1499,Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Amritsar Store,77,0,2.8,10,"Rs. 1,499",Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Noida Store,179,0,3.0,21,"1,499.00",Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Gurugram Store,43,26,1.7,21,1499,Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Coimbatore Store,49,0,2.0,21,"1,499.00",Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Madurai Store,5,0,0.7,10,1499,Court Classic,TAN,UK10
FW-COUR-TAN-UK10,Guwahati Store,11,0,0.9,21,1499,Court Classic,TAN,UK10
FW-COUR-TAN-UK11,Mumbai Store,0,0,0.3,10,3499,Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Delhi Store,28,0,2.8,14,"₹3,499",Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Bengaluru Store, 31 ,0,2.1,10,3499,Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Hyderabad Store,5,0,0.9,10,"Rs. 3,499",Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Chennai Store,70,39,2.7,14,3499,Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Kolkata Store,28,0,1.7,21,3499,Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Pune Store,4,4,0.4,14,"3,499.00",Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Ahmedabad Store,19,0,0.4,,3499,Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Jaipur Store,26,0,0.9,10,3499,Court Classic,TAN,UK11
,Lucknow Store,8,0,1.2,21,"Rs. 3,499",Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Surat Store,16,0,0.7,14,"Rs. 3,499",Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Indore Store,52,0,2.5,10,3499,Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Nagpur Store,35,0,0.6,21,3499,Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Kochi Store,17,0,1.9,21,"₹3,499",Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Chandigarh Store,0,0,0.2,10,3499,Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Bhopal Store,32,0,1.0,10 days,"₹3,499",Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Patna Store,119,0,1.7,21,"₹3,499",Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Vadodara Store,61,0,1.9,21,3499,Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Ludhiana Store,14,3,0.6,10,3499,Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Agra Store,55,0,2.9,14,3499,Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Nashik Store, 1 ,0,2.6,14,3499,Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Meerut Store,7,0,0.4,14,3499,Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Rajkot Store,58,0,1.8,10,3499,Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Varanasi Store,94,38,1.6,21,3499,Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Amritsar Store,1,5,1.1,10,"₹3,499",Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Noida Store,9,0,0.5,14,"3,499.00",Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Gurugram Store,9,0,0.3,10,3499,Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Coimbatore Store, 108 ,57,2.5,21,3499,Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Madurai Store,18, 8 ,0.5,21,3499,Court Classic,TAN,UK11
FW-COUR-TAN-UK11,Guwahati Store,58,0,1.3,21,"Rs. 3,499",Court Classic,TAN,UK11
FW-TRAI-BLK-UK6,Mumbai Store,18,11,0.9,10,"1,499.00",Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Delhi Store,7,0,0.2,14,"₹1,499",Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Bengaluru Store,11,31,2.0,14,"₹1,499",Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Hyderabad Store,23,0,0.7,10,"₹1,499",Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Chennai Store,51,0,2.9,14,"₹1,499",Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Kolkata Store,2.5,0,1.6,10,"₹1,499",Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Pune Store,25,0,1.0,10,"₹1,499",Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Ahmedabad Store,63,0,2.7,10,1499,Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Jaipur Store,13,0,0.8,14,"Rs. 1,499",Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Lucknow Store,50,0,2.6,21,"1,499.00",Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Surat Store,39,0,1.7,10,N/A,Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Indore Store,100,0,2.5,21,"₹1,499",Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Nagpur Store,26,0,1.1,21,1499,Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Kochi Store,53, 26 ,2.8,10,"1,499.00",Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Chandigarh Store,75,0,2.2,14,"Rs. 1,499",Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Bhopal Store,97,0,2.4,14,1499,Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Patna Store,30,5,0.5,21,1499,Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Vadodara Store,77,0,2.6,14,"Rs. 1,499",Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Ludhiana Store,9,0,2.4,10,1499,Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Agra Store, 23 ,-5,1.4,21,1499,Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Nashik Store,45,0,0.8,21,1499,Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Meerut Store, 77 ,0,2.7,14,"1,499.00",Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Rajkot Store,184,0,2.9,21,"₹1,499",Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Varanasi Store,6,0,0.3,14,"₹1,499",Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Amritsar Store,48,0,0.7,21,1499,Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Noida Store,7,0,0.2,21,"₹1,499",Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Gurugram Store,14,0,1.4,14,"₹1,499",Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Coimbatore Store,17,0,2.0,10,"₹1,499",Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Madurai Store,26,0,0.5,21,1499,Trail Grip,BLK,UK6
FW-TRAI-BLK-UK6,Guwahati Store,4,9,1.0,14,"Rs. 1,499",Trail Grip,BLK,UK6
FW-TRAI-BLK-UK7,Mumbai Store,24,0,0.9,10,"Rs. 4,999",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Delhi Store,-4,0,2.4,21,"₹4,999",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Bengaluru Store,63,19,2.1,10,"4,999.00",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Hyderabad Store,5,2,0.6,10,"Rs. 4,999",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Chennai Store, 41 ,0,0.9,21,"4,999.00",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Chennai Store, 41 ,0,0.9,21,"4,999.00",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Kolkata Store,21,0,0.5,14,"Rs. 4,999",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Pune Store,28,0,0.5,21,"Rs. 4,999",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Ahmedabad Store,25,12,1.3,10,4999,Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Jaipur Store,4,0,0.4,10,"Rs. 4,999",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Lucknow Store,8,11,,21,4999,Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Surat Store,28,0,2.6,14,"₹4,999",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Indore Store,54,0,2.9,14,4999,Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Nagpur Store, 110 ,0,2.5,14,4999,Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Kochi Store,73,22,2.9,10,"Rs. 4,999",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Chandigarh Store,130,0,2.8,14,4999,Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Bhopal Store,103,34,2.8,14,"4,999.00",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Patna Store,39,0,1.2,14,"4,999.00",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Vadodara Store,110,0,1.7,21,"₹4,999",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Ludhiana Store,39,0,2.3,21,"₹4,999",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Agra Store,8,46,2.4,14,"₹4,999",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Nashik Store,83,0,2.8,,"₹4,999",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Meerut Store,101,0,2.2,21,"Rs. 4,999",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Rajkot Store,7,0,0.7,10,"₹4,999",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Varanasi Store,117,0,2.7,14,4999,Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Amritsar Store, 42 ,16,0.6,21,"₹4,999",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Noida Store,12,0,1.2,21,"4,999.00",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Gurugram Store,57,0,1.4,14,"₹4,999",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Coimbatore Store,31,0,1.1,10,4999,Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Madurai Store,36.5,0,2.4,10,"4,999.00",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK7,Guwahati Store,27,9,2.0,10,"₹4,999",Trail Grip,BLK,UK7
FW-TRAI-BLK-UK8,Mumbai Store,17,0,0.6,14,3499,Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Delhi Store,88,0,1.9,21,"3,499.00",Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Bengaluru Store,60,46,2.2,21,3499,Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Hyderabad Store,24,19,2.3,14,"3,499.00",Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Chennai Store,21,0,1.1,21 days,3499,Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Kolkata Store,41,0,2.2,14,"₹3,499",Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Pune Store,47,0,1.9,10,3499,Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Ahmedabad Store,47,0,1.5,21,3499,Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Jaipur Store,6,0,0.2,10,"₹3,499",Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Lucknow Store,0,0,0.3,14,N/A,Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Surat Store,36,0,1.0,14,"3,499.00",Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Indore Store,135,0,2.6,21,"₹3,499",Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Nagpur Store,44,20,1.5,10,3499,Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Kochi Store,66,0,1.2,21,3499,Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Chandigarh Store,60,17,1.8,14,3499,Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Bhopal Store,2,0,0.2,21,3499,Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Patna Store,31,0,1.2,10,3499,Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Vadodara Store,47,0,2.0,14,3499,Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Ludhiana Store,8,0,0.7,21,3499,Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Agra Store,36,0,2.0,10,3499,Trail Grip,BLK,UK8
,Nashik Store,0,0,1.2,14,"₹3,499",Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Meerut Store,145,56,2.2,21,"₹3,499",Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Rajkot Store,127,42,2.7,14,"₹3,499",Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Varanasi Store,120,0,3.0,21,"₹3,499",Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Amritsar Store,50,0,1.8,21,3499,Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Noida Store,52,0,0.9,21,"₹3,499",Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Gurugram Store,41,35,2.1,14,"3,499.00",Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Coimbatore Store, 74 ,0,2.2,14,3499,Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Madurai Store,10,0,1.9,14,"3,499.00",Trail Grip,BLK,UK8
FW-TRAI-BLK-UK8,Guwahati Store,36,0,2.9,10,"3,499.00",Trail Grip,BLK,UK8
FW-TRAI-BLK-UK9,Mumbai Store,21,-20,1.2,10,"3,499.00",Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Delhi Store,18,0,1.0,10,3499,Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Bengaluru Store,90,0,1.5,21,"3,499.00",Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Hyderabad Store,4,0,2.0,14,"₹3,499",Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Chennai Store,36, 18 ,1.4,14,"Rs. 3,499",Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Kolkata Store,7,0,0.2,21,3499,Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Pune Store,30,0,1.7,10,"₹3,499",Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Ahmedabad Store,46,0,2.4,10,3499,Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Jaipur Store,6, 20 ,2.9,10,"₹3,499",Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Lucknow Store,29,27,2.6,10,"Rs. 3,499",Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Surat Store,1,0,0.6,14,"₹3,499",Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Indore Store,59,0,1.6,21,"3,499.00",Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Nagpur Store,42,0,2.8,21,3499,Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Kochi Store,0, 6 ,1.0,10,"₹3,499",Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Chandigarh Store,71,0,2.9,14,3499,Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Bhopal Store,12,27,2.1,10,3499,Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Patna Store,38,0,1.2,21,3499,Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Vadodara Store,15,0,0.8,10,"₹3,499",Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Ludhiana Store, 11 ,0,1.1,14,"Rs. 3,499",Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Agra Store,49,0,2.2,10,"₹3,499",Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Nashik Store,54,0,2.8,21,"3,499.00",Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Meerut Store,18.5,0,0.7,10,3499,Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Rajkot Store,40,9,1.3,14,"Rs. 3,499",Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Varanasi Store,40,22,1.2,14,3499,Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Amritsar Store,20,16,1.7,10,3499,Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Noida Store,79,0,1.8,21,3499,Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Gurugram Store,37,0,0.9,14,"Rs. 3,499",Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Coimbatore Store,19,0,1.6,14,"₹3,499",Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Madurai Store,21,0,2.0,14,3499,Trail Grip,BLK,UK9
FW-TRAI-BLK-UK9,Guwahati Store,27,0,1.9,21,3499,Trail Grip,BLK,UK9
FW-TRAI-BLK-UK10,Mumbai Store,(9),0,1.4,14,"Rs. 4,999",Trail Grip,BLK,UK10
FW-TRAI-BLK-UK10,Delhi Store,62,32,2.0,14,4999,Trail Grip,BLK,UK10
FW-TRAI-BLK-UK10,Bengaluru Store,80,0,,14,"₹4,999",Trail Grip,BLK,UK10
FW-TRAI-BLK-UK10,Hyderabad Store,19,0,2.8,,"4,999.00",Trail Grip,BLK,UK10
FW-TRAI-BLK-UK10,Chennai Store,10,0,1.3,10,"4,999.00",Trail Grip,BLK,UK10
FW-TRAI-BLK-UK10,Kolkata Store, 136 ,0,2.6,21,"4,999.00",Trail Grip,BLK,UK10
FW-TRAI-BLK-UK10,Pune Store,44,0,2.4,14,4999,Trail Grip,BLK,UK10
FW-TRAI-BLK-UK10,Ahmedabad Store,5,3,0.3,10,"₹4,999",Trail Grip,BLK,UK10
FW-TRAI-BLK-UK10,Jaipur Store,139,33,2.4,21,N/A,Trail Grip,BLK,UK10
FW-TRAI-BLK-UK10,Lucknow Store,10,0,0.4,14,4999,Trail Grip,BLK,UK10
FW-TRAI-BLK-UK10,Surat Store,8,0,1.4,10,4999,Trail Grip,BLK,UK10
FW-TRAI-BLK-UK10,Indore Store,39,0,1.2,14,4999,Trail Grip,BLK,UK10
